PAYOUT,NET_PREMIUM_AMOUNT,PIPE_PREMIUM_AMOUNT,RISK_SCORE
326.54,465.87,200.3241,1.6300584902166042
7938.98,1958.91,842.3312999999999,9.425008900892085
1297.1,89.286,9.82146,132.06794101895235
2303.82,292.386,125.72597999999998,18.32413634795291
905.88,1997.724,859.02132,1.0545489138732902
4980.27,10921.968,4696.446239999999,1.0604337291423995
1623.55,974.142,418.88106,3.8759212459976102
4112.28,7439.46,3198.9678,1.285502154788804
20432.06,24487.44,10529.5992,1.9404404300592943
2238.57,2926.248,1258.28664,1.7790620426519033
711.17,4121.37,1772.1890999999998,0.4012946473940055
711.17,4121.37,1772.1890999999998,0.4012946473940055
2280.5,43353.336,18641.93448,0.122331724877943
2280.5,43353.336,18641.93448,0.122331724877943
2280.5,43353.336,18641.93448,0.122331724877943
2280.5,43353.336,18641.93448,0.122331724877943
2280.5,43353.336,18641.93448,0.122331724877943
660.19,380.1,163.44299999999998,4.039267512221387
560.39,1392.12,598.6116,0.9361495834694816
1192.13,191.136,82.18848,14.504830847340164
0.0,1587.4979999999998,682.6241399999999,0.0
267.39,202.968,87.27623999999999,3.063720435252481
980.51,3667.674,1577.09982,0.6217171466039481
1408.82,,,
4099.47,356.208,153.16943999999998,26.764281438908444
2892.91,131.40599999999998,56.50457999999999,51.19779670957647
305.0,14560.692,6261.097559999999,0.048713503834941
3770.09,4428.402,1904.21286,1.979867943965046
3611.6,11933.37,5131.3491,0.7038304994684536
1374.48,1997.724,859.02132,1.6000534189302775
0.0,692.8679999999999,297.93324,0.0
11688.02,,,
0.0,36094.542,15520.65306,0.0
0.0,36094.542,15520.65306,0.0
2431.23,152.25,65.4675,37.136441745904456
1355.86,2154.696,926.51928,1.4633910262504195
0.0,37.05,4.0755,0.0
26423.54,975.276,419.36868,63.00790035154748
26423.54,975.276,419.36868,63.00790035154748
2202.45,277.914,119.50302,18.430078168735815
0.0,211.77,91.0611,0.0
317.54,,,
317.54,,,
0.0,1537.428,661.0940400000001,0.0
0.0,2368.812,1018.58916,0.0
4618.84,483.99,208.1157,22.193616339372767
2721.04,2037.18,875.9874,3.106254724668414
1257.5,250.038,107.51634,11.69589664231502
3563.19,305.166,131.22138,27.154035417094377
6898.45,625.206,268.83858,25.660193562992337
1560.19,,,
1125.56,1470.522,632.3244599999999,1.780035521637104
1125.56,1470.522,632.3244599999999,1.780035521637104
2002.84,159.756,68.69508,29.15550866233797
192.88,4988.196,2144.92428,0.0899239202980163
192.88,4988.196,2144.92428,0.0899239202980163
2304.48,376.992,162.10656,14.21583432527345
1898.26,747.1080000000001,321.25644,5.908862091605074
689.25,535.134,230.10762,2.9953375729147957
163.96,7859.868,3379.74324,0.0485125609719393
163.96,7859.868,3379.74324,0.0485125609719393
3321.66,819.1619999999999,352.23966,9.430113576648354
1764.95,442.392,190.22856,9.27804952106035
482.67,43353.336,18641.93448,0.0258916262428576
482.67,43353.336,18641.93448,0.0258916262428576
482.67,43353.336,18641.93448,0.0258916262428576
482.67,43353.336,18641.93448,0.0258916262428576
482.67,43353.336,18641.93448,0.0258916262428576
900.0,,,
1500.0,42982.35599999999,18482.413079999995,0.0811582336953157
1500.0,42982.35599999999,18482.413079999995,0.0811582336953157
1500.0,42982.35599999999,18482.413079999995,0.0811582336953157
3319.19,,,
621.82,5768.76,2480.5668,0.2506765792398737
432.96,997.146,428.77278,1.0097655919295998
6541.22,18436.266,7927.59438,0.8251204194430544
6541.22,18436.266,7927.59438,0.8251204194430544
6541.22,18436.266,7927.59438,0.8251204194430544
6541.22,18436.266,7927.59438,0.8251204194430544
6870.86,,,
7606.59,215.94,92.8542,81.91971930187327
3057.67,947.394,407.37942,7.505705614682254
524.67,,,
1459.29,87.348,9.60828,151.87837989733853
0.0,2486.004,1068.98172,0.0
0.0,2486.004,1068.98172,0.0
1370.43,754.614,324.48402,4.223412912598901
1370.43,754.614,324.48402,4.223412912598901
1137.0,473.91,203.7813,5.579510975737224
1237.18,1485.648,638.82864,1.9366382822160264
1237.18,1485.648,638.82864,1.9366382822160264
2530.58,332.316,142.89587999999998,17.709257957612216
5382.29,,,
0.0,193.212,83.08116,0.0
0.0,193.212,83.08116,0.0
2614.34,1587.4979999999998,682.6241399999999,3.829838188845769
0.0,180.276,77.51867999999999,0.0
0.0,554.328,238.36104,0.0
1762.69,7859.868,3379.74324,0.5215455361040976
1762.69,7859.868,3379.74324,0.5215455361040976
3185.54,5624.118,2418.3707400000003,1.3172256624308971
3185.54,5624.118,2418.3707400000003,1.3172256624308971
1223.19,2110.95,907.7085,1.3475581643225774
1223.19,2110.95,907.7085,1.3475581643225774
1223.19,2110.95,907.7085,1.3475581643225774
1223.19,2110.95,907.7085,1.3475581643225774
597.1,7373.735999999999,3170.7064799999994,0.1883176521593383
597.1,7373.735999999999,3170.7064799999994,0.1883176521593383
356.29,3527.9639999999995,1517.0245199999997,0.2348610686925482
759.86,6334.128,2723.67504,0.278983354783763
759.86,6334.128,2723.67504,0.278983354783763
788.73,2926.248,1258.28664,0.6268285579190446
0.0,3567.426,1533.99318,0.0
260.71,142.386,61.22598,4.258159689726485
260.71,142.386,61.22598,4.258159689726485
1865.0,,,
2030.85,636.03,273.4929,7.425604101605563
100.0,109.806,12.07866,8.2790640683652
1325.27,,,
4543.34,1530.81,658.2483,6.902167464769754
4543.34,1530.81,658.2483,6.902167464769754
2399.16,758.688,326.23584,7.354066309820527
1087.05,389.64,167.5452,6.488099927661311
1087.05,389.64,167.5452,6.488099927661311
577.76,328.30799999999994,141.17243999999997,4.092583509925876
3420.62,389.64,167.5452,20.41610263976527
3420.62,389.64,167.5452,20.41610263976527
8937.6,5411.070000000001,2326.7601000000004,3.841221103971999
0.0,195.48,84.0564,0.0
619.99,,,
619.99,,,
11654.5,907.896,390.39528,29.85307609251833
888.09,359.508,154.58844,5.744866821865853
3991.95,43353.336,18641.93448,0.2141381842256105
3991.95,43353.336,18641.93448,0.2141381842256105
3991.95,43353.336,18641.93448,0.2141381842256105
3991.95,43353.336,18641.93448,0.2141381842256105
3991.95,43353.336,18641.93448,0.2141381842256105
417.76,,,
1698.25,1051.83,452.2869,3.754806959918583
2412.74,349.692,150.36756,16.04561515795029
4098.36,406.362,174.73566,23.45462855149315
526.58,324.552,139.55736,3.773215543773543
1608.88,1152.936,495.76248,3.2452637400071103
1264.97,219.156,94.23708,13.42327245283916
1862.65,7256.981999999999,3120.50226,0.5969071145617437
1862.65,7256.981999999999,3120.50226,0.5969071145617437
2011.43,537.57,231.1551,8.701646643314382
3289.9,74.03399999999999,8.14374,403.9790071883435
1644.7,1470.522,632.3244599999999,2.6010380809877263
1644.7,1470.522,632.3244599999999,2.6010380809877263
549.85,97.494,10.72434,51.271220420091126
1631.91,,,
1631.91,,,
7188.46,36094.542,15520.65306,0.4631544801762355
7188.46,36094.542,15520.65306,0.4631544801762355
2803.72,10921.968,4696.446239999999,0.596987563941539
327.25,345.57,148.5951,2.2022933461466763
21801.85,43353.336,18641.93448,1.169505773308565
21801.85,43353.336,18641.93448,1.169505773308565
21801.85,43353.336,18641.93448,1.169505773308565
21801.85,43353.336,18641.93448,1.169505773308565
21801.85,43353.336,18641.93448,1.169505773308565
651.67,42982.35599999999,18482.413079999995,0.0352589241014842
651.67,42982.35599999999,18482.413079999995,0.0352589241014842
651.67,42982.35599999999,18482.413079999995,0.0352589241014842
608.16,42982.35599999999,18482.413079999995,0.0329047942694288
608.16,42982.35599999999,18482.413079999995,0.0329047942694288
608.16,42982.35599999999,18482.413079999995,0.0329047942694288
500.0,6272.795999999999,2697.30228,0.1853703990492307
500.0,6272.795999999999,2697.30228,0.1853703990492307
2227.51,8909.232,3830.96976,0.5814480770007436
2227.51,8909.232,3830.96976,0.5814480770007436
2227.51,8909.232,3830.96976,0.5814480770007436
4000.0,6334.128,2723.67504,1.4686039785421687
4000.0,6334.128,2723.67504,1.4686039785421687
1866.69,526.71,226.4853,8.241991864372654
1866.69,526.71,226.4853,8.241991864372654
0.0,,,
0.0,,,
503.07,42982.35599999999,18482.413079999995,0.0272188484167349
503.07,42982.35599999999,18482.413079999995,0.0272188484167349
503.07,42982.35599999999,18482.413079999995,0.0272188484167349
423.47,5108.712,2196.74616,0.1927714761545321
0.0,262.902,113.04786,0.0
581.77,1388.2859999999998,596.9629799999999,0.9745495440940074
0.0,1388.2859999999998,596.9629799999999,0.0
970.15,2047.686,880.5049799999999,1.1018109176395574
257.49,42982.35599999999,18482.413079999995,0.0139316223961379
257.49,42982.35599999999,18482.413079999995,0.0139316223961379
257.49,42982.35599999999,18482.413079999995,0.0139316223961379
2010.18,,,
958.07,20880.132,8978.456760000001,0.1067076476069145
958.07,20880.132,8978.456760000001,0.1067076476069145
2660.84,,,
350.0,423.54,182.1222,1.921786580658481
350.0,423.54,182.1222,1.921786580658481
0.0,494.178,212.49654,0.0
0.0,227.412,97.78716,0.0
0.0,410.118,176.35074,0.0
1208.52,443.088,190.52784,6.343010029400428
752.75,3022.212,1299.55116,0.5792384502969471
0.0,43353.336,18641.93448,0.0
0.0,43353.336,18641.93448,0.0
0.0,43353.336,18641.93448,0.0
0.0,43353.336,18641.93448,0.0
0.0,43353.336,18641.93448,0.0
404.6,847.1460000000001,364.27278,1.110706103266898
1692.81,2898.906,1246.52958,1.3580183151369742
6389.64,2344.674,1008.20982,6.33760936785956
1148.33,517.872,222.68496,5.156747002581584
1148.33,517.872,222.68496,5.156747002581584
1500.0,272.16,29.937600000000003,50.10421677088343
493.73,1005.036,432.16548,1.1424558944411758
2677.5,169.272,18.61992,143.79761030122577
2677.5,169.272,18.61992,143.79761030122577
447.98,167.862,18.46482,24.261270892432204
714.13,970.092,417.13956,1.7119690110427312
8761.49,30617.514,13165.53102,0.6654870196037106
8761.49,30617.514,13165.53102,0.6654870196037106
3509.33,1777.458,764.3069399999999,4.591519213472012
0.0,3457.8659999999995,1486.8823799999998,0.0
1205.88,8111.322,3487.86846,0.3457355154959026
752.67,37468.032,16111.25376,0.0467170346400155
752.67,37468.032,16111.25376,0.0467170346400155
0.0,311.754,134.05422000000002,0.0
1580.72,379.008,162.97343999999998,9.699249153727136
14331.81,9861.401999999998,4240.402859999999,3.3798227369368394
1859.61,,,
0.0,4185.102,1799.59386,0.0
7035.37,,,
673.4,110.964,47.71452,14.11310435481694
404.66,2339.082,1005.80526,0.4023244022406484
289.86,2447.82,1052.5625999999995,0.2753850459820632
289.86,2447.82,1052.5625999999995,0.2753850459820632
0.0,45003.042,19351.30806,0.0
0.0,45003.042,19351.30806,0.0
0.0,45003.042,19351.30806,0.0
0.0,45003.042,19351.30806,0.0
0.0,45003.042,19351.30806,0.0
11402.97,518.88,223.1184,51.10725964331045
0.0,320.352,137.75135999999998,0.0
5041.14,218.148,93.80364,53.74141131410253
951.82,44617.944,19185.71592,0.0496108669579425
951.82,44617.944,19185.71592,0.0496108669579425
951.82,44617.944,19185.71592,0.0496108669579425
5398.3,7004.556,3011.95908,1.7922886256475972
5398.3,7004.556,3011.95908,1.7922886256475972
434.71,7004.556,3011.95908,0.1443279900070886
434.71,7004.556,3011.95908,0.1443279900070886
0.0,492.9359999999999,211.96248,0.0
0.0,492.9359999999999,211.96248,0.0
2165.34,,,
0.0,1233.984,530.61312,0.0
0.0,783.9599999999999,337.10279999999995,0.0
360.63,226.494,97.39242,3.702854903903199
9592.89,44617.944,19185.71592,0.5000016699924117
9592.89,44617.944,19185.71592,0.5000016699924117
9592.89,44617.944,19185.71592,0.5000016699924117
38127.55,643.9799999999999,276.9114,137.68862531481193
0.0,22.158,2.43738,0.0
7863.82,25419.252,10930.278359999998,0.7194528575574173
559.69,,,
1204.75,5201.94,2236.8342,0.5385960211087617
9235.41,991.68,426.4224,21.65789133028659
800.0,285.93,122.9499,6.506715336897387
21954.41,30617.514,13165.53102,1.6675673747339663
21954.41,30617.514,13165.53102,1.6675673747339663
500.0,3855.096,1657.6912799999998,0.3016243169234744
0.0,232.062,99.78666,0.0
0.0,232.062,99.78666,0.0
2282.14,213.696,91.88928,24.83575886109892
0.0,426.384,183.34512,0.0
2038.54,8047.152,3460.27536,0.5891265254681928
1661.43,1924.374,827.4808199999999,2.007816930427463
0.0,5729.058,2463.49494,0.0
370.03,104.022,11.44242,32.33843889666696
0.0,711.7679999999999,306.06024,0.0
8039.07,44617.944,19185.71592,0.4190132926767529
8039.07,44617.944,19185.71592,0.4190132926767529
8039.07,44617.944,19185.71592,0.4190132926767529
489.74,378.42,162.7206,3.0096988334605457
880.6,179.08200000000002,77.00526,11.435582452419483
3639.15,5303.112,2280.33816,1.5958817265944454
8518.99,282.588,121.51284,70.10773511671688
4527.28,445.422,191.53146,23.63726564816036
0.0,136.578,15.02358,0.0
0.0,675.6719999999999,290.53896,0.0
0.0,132.444,56.95092,0.0
0.0,5252.802,2258.70486,0.0
0.0,643.9799999999999,276.9114,0.0
1236.12,5328.378,2291.20254,0.5395070834724197
1236.12,5328.378,2291.20254,0.5395070834724197
0.0,,,
652.08,525.78,226.0854,2.884219856744399
1023.28,655.1099999999999,281.6972999999999,3.632551678699087
12743.01,1118.79,481.0797,26.48835525589627
1936.9,39021.666,16779.31638,0.1154337850324269
0.0,20587.05,8852.431499999999,0.0
0.0,240.264,103.31352,0.0
3782.47,11337.576,4875.157679999999,0.775866186957875
639.92,8158.956,3508.35108,0.1823990773466149
639.92,8158.956,3508.35108,0.1823990773466149
4691.28,875.598,376.50714,12.460002750545447
1236.11,5328.378,2291.20254,0.5395027189521185
1236.11,5328.378,2291.20254,0.5395027189521185
0.0,1630.542,701.13306,0.0
759.85,228.984,98.46312,7.717102606539384
0.0,490.944,211.10592,0.0
2578.92,4354.17,1872.2931,1.3774125429399915
980.77,55.746,6.132059999999999,159.94135739050174
2310.16,273.912,117.78216,19.61383625499821
1438.58,1942.854,835.42722,1.7219692698066504
622.52,4623.624,1988.15832,0.3131138972876164
622.52,4623.624,1988.15832,0.3131138972876164
1038.22,169.2,72.756,14.269888394084337
0.0,192.216,82.65288,0.0
3025.95,1233.984,530.61312,5.702742517938494
2214.35,3910.416,1681.47888,1.3169062224557944
1959.98,2808.096,1207.48128,1.6231970072447004
1959.98,2808.096,1207.48128,1.6231970072447004
308.96,39021.666,16779.31638,0.0184131458638125
598.36,2191.272,942.24696,0.6350352141226331
598.36,2191.272,942.24696,0.6350352141226331
598.36,2191.272,942.24696,0.6350352141226331
598.36,2191.272,942.24696,0.6350352141226331
2553.22,4224.282,1816.44126,1.4056166066168303
2553.22,4224.282,1816.44126,1.4056166066168303
343.61,,,
0.0,3855.096,1657.6912799999998,0.0
15729.63,30.678,3.37458,4661.211172945967
903.92,861.7919999999999,370.57056,2.439265547700282
0.0,1294.9439999999995,556.8259199999999,0.0
0.0,1294.9439999999995,556.8259199999999,0.0
360.57,394.782,169.75626,2.124045381301402
0.0,3087.336,1327.55448,0.0
832.52,44617.944,19185.71592,0.0433926992076509
832.52,44617.944,19185.71592,0.0433926992076509
832.52,44617.944,19185.71592,0.0433926992076509
2117.51,44617.944,19185.71592,0.1103690896305109
2117.51,44617.944,19185.71592,0.1103690896305109
2117.51,44617.944,19185.71592,0.1103690896305109
2421.01,1724.37,741.4790999999999,3.2651088884366404
389.37,1175.106,505.29558,0.7705786779294607
1150.31,234.624,100.88832,11.401815393496491
1280.37,412.368,177.31824,7.220746156740557
23751.69,4227.06,1817.6358,13.067353757006764
1606.22,1033.086,444.22698,3.615764175332169
716.09,1005.036,432.16548,1.6569810249536825
0.0,105.582,11.61402,0.0
0.0,212.916,91.55388,0.0
308.81,394.782,169.75626,1.8191376270895696
1337.56,139.872,60.14495999999999,22.238937393922956
2346.42,1427.754,613.9342200000001,3.8219404026705006
1168.62,346.368,148.93824,7.84633952972722
140480.0,1133.148,487.25364,288.3098010309374
0.0,195.888,84.23184,0.0
6120.98,7373.735999999999,3170.7064799999994,1.9304782825561329
6120.98,7373.735999999999,3170.7064799999994,1.9304782825561329
394.94,300.51,129.2193,3.0563545848027345
1503.89,2118.036,910.75548,1.6512555049353093
1503.89,2118.036,910.75548,1.6512555049353093
21283.93,157.93200000000002,67.91076000000001,313.410275485063
629.9,284.256,122.23008,5.153395956216342
2183.47,15114.762,6499.347659999999,0.3359521776990154
2208.98,558.504,240.15672,9.198076989059476
2150.75,200.784,86.33712,24.91106953764499
184.45,44617.944,19185.71592,0.0096139232316955
184.45,44617.944,19185.71592,0.0096139232316955
184.45,44617.944,19185.71592,0.0096139232316955
254.45,,,
2397.81,9685.884,4164.93012,0.5757143411568211
357.95,2985.954,1283.9602200000002,0.2787858957187941
0.0,,,
802.54,44617.944,19185.71592,0.0418300783429925
802.54,44617.944,19185.71592,0.0418300783429925
802.54,44617.944,19185.71592,0.0418300783429925
2856.89,3910.416,1681.47888,1.6990341264351771
1401.95,19137.81,8229.2583,0.1703616472945077
1401.95,19137.81,8229.2583,0.1703616472945077
1401.95,19137.81,8229.2583,0.1703616472945077
1401.95,19137.81,8229.2583,0.1703616472945077
895.59,15114.762,6499.347659999999,0.1377969062205852
9322.65,2256.0,970.08,9.610186788718456
4854.21,425.832,183.10776,26.510127151356123
1275.72,,,
32914.45,6227.46,2677.8078,12.291565511161778
993.8,829.5179999999999,356.69274,2.786151464703207
946.98,5201.94,2236.8342,0.4233572609002491
50015.84,9861.401999999998,4240.402859999999,11.795067980875762
12162.18,5729.058,2463.49494,4.936961632241063
335.82,2043.132,878.54676,0.3822448790318229
1487.44,45003.042,19351.30806,0.0768650881577666
1487.44,45003.042,19351.30806,0.0768650881577666
1487.44,45003.042,19351.30806,0.0768650881577666
1487.44,45003.042,19351.30806,0.0768650881577666
1487.44,45003.042,19351.30806,0.0768650881577666
4405.58,9685.884,4164.93012,1.0577800522617171
2410.94,256.434,110.26662,21.86464045057335
2410.94,256.434,110.26662,21.86464045057335
2211.08,413.814,177.94002,12.425984890863786
1518.36,5616.977999999999,2415.30054,0.6286422641217146
3750.24,19137.81,8229.2583,0.4557202925566208
3750.24,19137.81,8229.2583,0.4557202925566208
3750.24,19137.81,8229.2583,0.4557202925566208
3750.24,19137.81,8229.2583,0.4557202925566208
2820.41,35.406,3.89466,724.1736120739679
11596.48,33.462,3.68082,3150.5153742915977
1378.73,259.662,111.65466,12.348163524925877
4227.05,1214.838,522.3803399999999,8.09190100837256
0.0,81.85199999999999,9.00372,0.0
2957.28,1131.696,486.62928,6.07706959186673
524.04,198.528,85.36703999999999,6.138668975754578
524.04,198.528,85.36703999999999,6.138668975754578
524.04,198.528,85.36703999999999,6.138668975754578
3625.02,742.2239999999999,319.15632,11.358133218229865
3153.32,,,
957.18,166.392,71.54856,13.37804702149142
141.61,345.03,148.3629,0.9544839039948668
789.16,143.13,61.5459,12.822300104474872
3071.05,44617.944,19185.71592,0.1600696066180469
3071.05,44617.944,19185.71592,0.1600696066180469
3071.05,44617.944,19185.71592,0.1600696066180469
3021.02,44617.944,19185.71592,0.1574619374433018
3021.02,44617.944,19185.71592,0.1574619374433018
3021.02,44617.944,19185.71592,0.1574619374433018
1089.75,44617.944,19185.71592,0.056800069621796
1089.75,44617.944,19185.71592,0.056800069621796
1089.75,44617.944,19185.71592,0.056800069621796
2948.7,44617.944,19185.71592,0.1536924664315575
2948.7,44617.944,19185.71592,0.1536924664315575
2948.7,44617.944,19185.71592,0.1536924664315575
2841.14,1367.208,587.8994399999999,4.832697238153519
2356.17,372.3,160.089,14.717875681652082
1930.78,324.10799999999995,139.36643999999998,13.85398091534806
3418.18,,,
1468.44,44617.944,19185.71592,0.0765381915443267
1468.44,44617.944,19185.71592,0.0765381915443267
1468.44,44617.944,19185.71592,0.0765381915443267
316.3,173.51399999999998,74.61102,4.239320143324673
0.0,,,
0.0,,,
5484.15,439.86,189.1398,28.995219409135466
0.0,126.126,13.87386,0.0
2558.87,408.954,28.626780000000004,89.38728002241257
2089.29,1062.912,457.05216,4.571228806795268
1423.76,1863.456,801.2860800000001,1.776843546314944
1423.76,1863.456,801.2860800000001,1.776843546314944
1423.76,1863.456,801.2860800000001,1.776843546314944
1423.76,1863.456,801.2860800000001,1.776843546314944
12026.25,143.802,61.83486,194.48980720583828
1291.3,30617.514,13165.53102,0.0980818774448491
1291.3,30617.514,13165.53102,0.0980818774448491
0.0,408.954,28.626780000000004,0.0
2501.89,433.956,186.60108,13.407693031573023
216.7,289.38,124.4334,1.741493843292878
14947.63,1924.374,827.4808199999999,18.06401990078755
2897.57,2414.43,1038.2049,2.790942327473122
0.0,74.58,8.2038,0.0
5823.42,45003.042,19351.30806,0.3009315950086735
5823.42,45003.042,19351.30806,0.3009315950086735
5823.42,45003.042,19351.30806,0.3009315950086735
5823.42,45003.042,19351.30806,0.3009315950086735
5823.42,45003.042,19351.30806,0.3009315950086735
453.78,127.128,13.98408,32.44975715241904
23592.83,,,
0.0,806.9219999999999,346.97646,0.0
0.0,806.9219999999999,346.97646,0.0
3392.56,1341.612,576.89316,5.88074228510527
0.0,8047.152,3460.27536,0.0
4364.59,974.736,419.13648,10.413290678014953
912.26,,,
1374.8,176.4,75.852,18.124769287559985
170128.7,10682.424,4593.44232,37.037299730368666
967.55,1447.6560000000002,622.4920800000001,1.5543169641612145
0.0,279.828,120.32604,0.0
4269.72,120.228,51.69804,82.58959140423893
2597.87,77.36399999999999,33.26651999999999,78.09262886529761
3068.45,6862.2660000000005,2950.7743800000003,1.039879572222665
3068.45,6862.2660000000005,2950.7743800000003,1.039879572222665
4946.34,46566.222,20023.47546,0.2470270463227566
4946.34,46566.222,20023.47546,0.2470270463227566
4946.34,46566.222,20023.47546,0.2470270463227566
43061.56,11165.418,4801.129739999999,8.969047355925024
21604.67,2741.838,1178.9903399999998,18.32472181239416
0.0,344.532,148.14875999999998,0.0
0.0,,,
0.0,,,
0.0,1251.264,538.04352,0.0
0.0,,,
0.0,,,
151.23,42.216,4.64376,32.56628249521939
753.63,1210.734,520.6156199999999,1.447574700121368
753.63,1210.734,520.6156199999999,1.447574700121368
1397.85,571.044,245.54892,5.692755643152493
963.01,8515.224,3661.54632,0.2630063683039793
963.01,8515.224,3661.54632,0.2630063683039793
31460.1,829.848,356.83464,88.16436655365074
1459.37,779.4359999999999,335.15748,4.354281455988988
800.0,46.236,5.08596,157.29577110319389
377.29,130.68,56.1924,6.7142531730269575
2080.56,3100.428,1333.18404,1.5605947397930149
822.84,3116.34,1340.0261999999998,0.6140476954853571
3352.1,46566.222,20023.47546,0.1674085004222339
3352.1,46566.222,20023.47546,0.1674085004222339
3352.1,46566.222,20023.47546,0.1674085004222339
4547.97,46566.222,20023.47546,0.2271318987098556
4547.97,46566.222,20023.47546,0.2271318987098556
4547.97,46566.222,20023.47546,0.2271318987098556
2312.43,533.52,229.4136,10.079742438983564
16983.79,1687.458,725.6069399999999,23.40632243677273
4653.88,1124.4599999999998,483.5177999999999,9.625043793630764
311.6,250.674,107.78982,2.89081102464036
564.94,46968.132,20196.29676,0.0279724548868235
564.94,46968.132,20196.29676,0.0279724548868235
564.94,46968.132,20196.29676,0.0279724548868235
564.94,46968.132,20196.29676,0.0279724548868235
564.94,46968.132,20196.29676,0.0279724548868235
3178.93,46968.132,20196.29676,0.1574016285151872
3178.93,46968.132,20196.29676,0.1574016285151872
3178.93,46968.132,20196.29676,0.1574016285151872
3178.93,46968.132,20196.29676,0.1574016285151872
3178.93,46968.132,20196.29676,0.1574016285151872
251.59,46968.132,20196.29676,0.012457234263773
251.59,46968.132,20196.29676,0.012457234263773
251.59,46968.132,20196.29676,0.012457234263773
251.59,46968.132,20196.29676,0.012457234263773
251.59,46968.132,20196.29676,0.012457234263773
2444.84,46968.132,20196.29676,0.1210538758195589
2444.84,46968.132,20196.29676,0.1210538758195589
2444.84,46968.132,20196.29676,0.1210538758195589
2444.84,46968.132,20196.29676,0.1210538758195589
2444.84,46968.132,20196.29676,0.1210538758195589
7799.43,145.82399999999998,62.70432,124.38425295099286
383.14,188.16,80.9088,4.735455228603069
3456.84,225.816,97.10088,35.60050125189391
1555.3,270.48,116.3064,13.372436942421052
866.2,182.49,78.4707,11.038515012609803
219.06,254.16,109.2888,2.004413993016668
0.0,,,
6209.25,3098.916,1332.53388,4.659731428367135
31800.08,445.704,191.65272,165.92553447715224
190.97,175.22400000000002,75.34632,2.5345630682427487
0.0,459.648,197.64864,0.0
2260.38,168.16799999999998,72.31223999999999,31.258608501133423
430.45,216.522,93.10446,4.623301611974336
8894.74,1582.896,680.64528,13.068099142625364
8894.74,1582.896,680.64528,13.068099142625364
0.0,545.0219999999999,234.35946,0.0
0.0,71.39999999999999,7.853999999999999,0.0
3691.6,1176.12,505.7316,7.299524095389729
0.0,2210.526,950.52618,0.0
0.0,2210.526,950.52618,0.0
27636.29,46566.222,20023.47546,1.380194465002231
27636.29,46566.222,20023.47546,1.380194465002231
27636.29,46566.222,20023.47546,1.380194465002231
0.0,125.274,13.78014,0.0
242.64,11832.636,5088.03348,0.0476883654468405
0.0,3184.524,1369.34532,0.0
0.0,3184.524,1369.34532,0.0
5811.24,417.36,179.4648,32.38094601281143
1759.09,694.7520000000001,298.74336,5.888298236988431
3585.06,,,
2501.86,207.348,89.15964,28.060454259348734
1228.62,242.082,16.94574,72.50317778981619
163.6,310.146,133.36278,1.2267290768833703
2941.47,2159.646,928.64778,3.1674764785417358
2834.84,639.462,274.96866,10.309684019989769
1826.45,724.7219999999999,311.6304599999999,5.860948252619466
2519.26,1068.3239999999998,459.37932,5.484051828889469
0.0,1940.4,834.372,0.0
19445.65,2469.9120000000003,1062.0621600000002,18.30933323149372
9240.24,26529.204,11407.55772,1.3149177385884838
71473.28,11165.418,4801.129739999999,14.886762880938104
5427.25,3386.064,1456.00752,3.727487616272752
16382.15,10682.424,4593.44232,3.5664211845377
6124.59,378.672,162.82896,37.61364071845696
3566.88,638.418,274.51974,12.993163988862875
0.0,191.082,82.16526,0.0
796.97,19973.478,8588.59554,0.092793984335185
796.97,19973.478,8588.59554,0.092793984335185
796.97,19973.478,8588.59554,0.092793984335185
796.97,19973.478,8588.59554,0.092793984335185
3117.2,645.852,277.71636,11.22440176012677
3117.2,645.852,277.71636,11.22440176012677
2017.68,149.928,16.49208,122.3423606967708
8408.17,,,
4650.06,464.526,199.74618,23.279844450592247
406.0,12928.374,5559.20082,0.0730320801758696
1123.96,19973.478,8588.59554,0.1308665654082017
1123.96,19973.478,8588.59554,0.1308665654082017
1123.96,19973.478,8588.59554,0.1308665654082017
1123.96,19973.478,8588.59554,0.1308665654082017
9962.71,46566.222,20023.47546,0.4975514874978651
9962.71,46566.222,20023.47546,0.4975514874978651
9962.71,46566.222,20023.47546,0.4975514874978651
4107.57,4155.737999999999,1786.9673399999997,2.298626230068648
4107.57,4155.737999999999,1786.9673399999997,2.298626230068648
9882.0,3973.488,1708.5998399999996,5.783683088721348
0.0,438.846,30.71922,0.0
1536.25,638.064,274.36752,5.599241484560564
599.4,174.006,74.82258,8.010950704987719
0.0,99.576,10.953360000000002,0.0
3199.05,1317.8339999999998,566.6686199999999,5.645362893043205
0.0,2432.16,1045.8288,0.0
1180.34,46566.222,20023.47546,0.058947808653793
1180.34,46566.222,20023.47546,0.058947808653793
1180.34,46566.222,20023.47546,0.058947808653793
1380.17,46566.222,20023.47546,0.0689275946504443
1380.17,46566.222,20023.47546,0.0689275946504443
1380.17,46566.222,20023.47546,0.0689275946504443
2796.25,46566.222,20023.47546,0.1396485842623047
2796.25,46566.222,20023.47546,0.1396485842623047
2796.25,46566.222,20023.47546,0.1396485842623047
660.0,148.86,16.374599999999997,40.306328093510686
0.0,671.406,288.70458,0.0
3468.36,1098.99,472.5657,7.33942391502388
3468.36,1098.99,472.5657,7.33942391502388
3468.36,1098.99,472.5657,7.33942391502388
176.85,1463.616,629.35488,0.2810020317948436
